Sub,mm2_r,mm2_z
02587-A,0.643697458092405,0.764461661996156
02588-A,0.714970927533162,0.897280111929478
02604-A,0.520814625300229,0.577456940940793
02615-A,0.393507536103592,0.41594347610138
02618-A,0.663537031619835,0.799106631420228
02626-A,0.643324183470906,0.763824559103423
02627-A,0.335158074633757,0.348627832803482
02630-A,0.487749894831952,0.533103563705273
02640-A,0.353050823032426,0.368924725547093
02642-A,0.439398287474404,0.471484877894474
02650-A,0.597882766063093,0.68984554395394
02651-A,0.436471902722434,0.467864062190225
02655-A,0.579640459413549,0.661921074350464
02660-A,0.702206578899526,0.871640323819695
02662-A,0.485512927652147,0.530172484548922
02665-A,0.554297949019975,0.624564280644298
02666-A,0.588033998998388,0.674655613711417
02667-A,0.366371596075036,0.38422568324
02678-A,0.154934349880551,0.15619223231093
02679-A,0.418552878094413,0.445936248578344
02687-A,0.618051734166496,0.721846450786146
02694-A,0.570028309359737,0.647564779409544
02700-A,0.579914158899977,0.662333360384766
02704-A,0.45877523567251,0.495758914769462
02715-A,0.38585786739501,0.406924119014326
02719-A,0.430412895053183,0.460403349161164
02720-A,-0.188965975170002,-0.191264636268406
02724-A,0.583938374986843,0.668418140298315
02732-A,0.608461531610382,0.706474830560312
02736-A,0.455355719827559,0.491436373036779
02746-A,0.40698352177594,0.431990579466603
02747-A,0.346381996305589,0.361326591230405
02748-A,0.551224000746877,0.620137850502222
02752-A,0.663090493646967,0.798309263232722
02761-A,0.550743579642685,0.619448003420451
02766-A,0.501680109152497,0.551548805570122
02775-A,0.49274125337789,0.539674127116629
02781-A,0.567476216890935,0.643792392523505
02782-A,-0.0695083180883187,-0.0696205846867119
02783-A,0.615672846295922,0.718006309671211
02785-A,0.773992301900413,1.03020938118907
02794-A,0.421783431856377,0.449859408313552
02800-A,0.080121380399771,0.0802934884701929
02806-A,0.312534795774124,0.32335214447778
02807-A,0.739681135722835,0.949774919708752
02814-A,-0.0010022108084538,-0.00100221114400299
02826-A,0.52869298925658,0.588329342382341
02827-A,0.438915323250145,0.470886513956432
02828-A,0.559593482131261,0.632241136642262
02829-A,0.619616846324909,0.724382920882458
02834-A,-0.274549831100978,-0.281777968409866
02835-A,0.446500666769796,0.480321018932408
02840-A,0.247030398711159,0.252247733003561
02847-A,0.540279381551735,0.604550070887223
02855-A,0.511272473140888,0.564451071495812
02857-A,0.495770509514585,0.543682620667529
02861-A,0.547513497055269,0.614823395708564
02868-A,0.519503458248116,0.575659428534103
02872-A,0.486632456109293,0.531638348016829
02878-A,0.429740008412033,0.459577755998476
02884-A,-0.0616930747685362,-0.0617715226689383
02886-A,0.609173702032255,0.707606443562682
02890-A,0.342233774515564,0.356620456588564
02899-A,0.389078678140414,0.410713901730115
02910-A,0.442015930349719,0.474733476111588
02912-A,0.549541499321831,0.617724202410437
02919-A,0.556477092721196,0.627715410524627
02921-A,0.642551483938512,0.762507376992246
02924-A,0.528729705089742,0.588380303731289
02926-A,0.405656957054144,0.430401695766543
02933-A,0.681321186564901,0.831575721387009
02937-A,0.663130972199676,0.798381509703242
02938-A,0.653255063844583,0.780955967079429
02940-A,0.0104684228719309,0.0104688053011578
02941-A,0.278258604698213,0.28579353454101
02942-A,0.0706802583112931,0.070798311465232
02944-A,0.209652578819083,0.212807924991956
02945-A,0.571063963287022,0.649100271600117
02947-A,0.706953104080753,0.88106629958175
02948-A,0.624195934646561,0.731850129035864
02954-A,0.409571626792276,0.435096398347029
02959-A,0.363559104210141,0.380980996614404
02960-A,0.256753662363335,0.262629841177603
02971-A,0.52132990133959,0.578164267790921
02975-A,0.565666554183564,0.641127189039926
02976-A,0.683957976323347,0.836513524375007
02981-A,0.519770956268286,0.576025875644428
02982-A,0.0820473894656175,0.0822322448491287
02987-A,0.480372159133064,0.523467964657605
02988-A,0.642121425189845,0.761775242243176
03004-A,0.668382056451345,0.807813036747626
03013-A,0.628133687047687,0.738327622321695
03024-A,0.262831093403246,0.269147165882825
03026-A,0.595356175944387,0.685922532350756
03031-A,0.698556424555042,0.864475577370938
03035-A,0.108816644792273,0.109249223846474
03040-A,-0.0973369642707856,-0.0976461295488546
03043-A,0.326256966516686,0.338633580225537
03046-A,0.771054445219018,1.02292307835684
03051-A,0.573264794994855,0.652372267191842
03057-A,0.160529916108961,0.161930581882166
03061-A,0.461312144669717,0.498976877641612
03069-A,0.51909808190401,0.575104366864753
03074-A,0.543062132429149,0.608488347183543
03076-A,0.592090419386256,0.680878813593747
03079-A,0.5408101834612,0.60529999099668
03081-A,0.554670438636975,0.62510213509217
03087-A,0.550368623955084,0.618909960411684
03089-A,0.666809463686585,0.804976034910651
03102-A,0.535707479153691,0.598115832933158
03103-A,0.592010491431132,0.680755748347996
03105-A,0.5802255357244,0.662802641368331
03106-A,0.227670043500491,0.231730757439506
03109-A,0.504170632415343,0.554882549953634
03110-A,0.204416185625933,0.207337016207305
03113-A,0.388918985322795,0.410525735595125
03120-A,0.652016524277391,0.778798480764372
03126-A,0.254923836573587,0.260671857896922
03128-A,0.67841715656681,0.826175635609492
03130-A,0.540548167049475,0.604929736658558
03132-A,0.61191109507352,0.711970659911078
03134-A,0.568244796858753,0.644926770466861
03142-A,0.478669556136429,0.521256961972261
03156-A,-0.250821026771124,-0.256288765777943
03158-A,-0.204052613952124,-0.206957619239875
03178-A,0.449166449991452,0.483655565813307
03179-A,0.501374665890144,0.551140715525494
03181-A,0.263339115866391,0.26969296519017
